file,Ad-Aware,AegisLab,AhnLab-V3,Alibaba,ALYac,Antiy-AVL,Arcabit,Avast,Avast-Mobile,AVG,Avira,AVware,Baidu,BitDefender,Bkav,CAT-QuickHeal,ClamAV,CMC,Comodo,CrowdStrike-Falcon,Cybereason,Cylance,Cyren,DrWeb,eGambit,Emsisoft,Endgame,ESET-NOD32,Fortinet,F-Prot,F-Secure,GData,Ikarus,Jiangmin,K7AntiVirus,K7GW,Kaspersky,Kingsoft,Malwarebytes,MAX,McAfee,McAfee-GW-Edition,Microsoft,MicroWorld-eScan,NANO-Antivirus,nProtect,Palo-Alto-Networks,Panda,Qihoo-360,Rising,SentinelOne,Sophos,Sophos-AV,Sophos-ML,SUPERAntiSpyware,Symantec,Symantec-Mobile-Insight,Tencent,TheHacker,TotalDefense,TrendMicro,TrendMicro-HouseCall,Trustlook,VBA32,VIPRE,ViRobot,Webroot,WhiteArmor,Yandex,Zillya,ZoneAlarm,Zoner,
https://www.virustotal.com/file/b9418412b81093d956caede4e7387fcfa0db01887670416cabe1810513d9ac14/analysis/1528149252/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,0,0,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,N,0,N,N,0,0,N,0,0,0,0,0,N,0,0,0,0,N,0,0,0,0,
https://www.virustotal.com/file/3b15413efa6d2b439ec4bc306c342b7ce2ec93626dde184b6f6b11b10766ea51/analysis/1528149252/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,0,0,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,N,0,N,N,0,0,N,0,0,0,0,0,N,0,0,0,0,N,0,0,0,0,
https://www.virustotal.com/file/6df6e807a3fb2a5cc88ce104e6b36780bd1824fe492f5757290a832a4600d9c1/analysis/1528149252/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,0,0,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,N,0,N,N,0,0,N,0,0,0,0,0,N,0,0,0,N,N,0,0,0,0,
https://www.virustotal.com/file/a99780c161b855cfe6552f3dcbb03087dc3ae7a3263f0f2508796038655acd2f/analysis/1528149253/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,0,0,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,N,0,N,N,0,0,N,0,0,0,0,0,N,0,0,0,0,N,0,0,0,0,
https://www.virustotal.com/file/5ca4feeb01dbeb82ea40297d9adf9c0faa41bb0a5827e9318287cd8280317f1d/analysis/1528149253/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,0,0,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,N,0,N,N,0,0,N,0,0,0,0,0,N,0,0,0,0,N,0,0,0,0,
https://www.virustotal.com/file/cdbfa0d305ef0ea8702950f3d138e63d100c6eb28566e2e6726f45f911d9c391/analysis/1528149254/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,0,0,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,N,0,N,N,0,0,N,0,0,0,0,0,N,0,0,0,0,N,0,0,0,0,
https://www.virustotal.com/file/b043c33f5e6f5ccacd0ebc7f358f129302a692fc3d394edce3195c80340aa5ab/analysis/1528149254/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,0,0,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,N,0,N,N,0,0,N,0,0,0,0,0,N,0,0,0,0,N,0,0,0,0,
https://www.virustotal.com/file/f4dc5c2a584c380f704b816ab7d0e2e475052613599b967c29dac03f8ff1a540/analysis/1528149254/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,0,0,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,N,0,N,N,0,0,N,0,0,0,0,0,N,0,0,0,0,N,0,0,0,0,
https://www.virustotal.com/file/cc78bb1fc1a43a31885cf3e9914204f2f94f0ce7b725caef962a438dc2622b14/analysis/1528149255/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,0,0,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,N,0,N,0,N,N,0,0,N,0,0,0,0,0,N,0,0,0,0,N,0,0,0,0,
https://www.virustotal.com/file/fe4b51ce102407b4f8c6472d278a1b3e7ae4c2f7fbb954b642f849ef5ca0ae66/analysis/1528149255/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,0,0,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,N,0,N,N,0,0,N,0,0,0,0,0,N,0,0,0,0,N,0,0,0,0,
